0,1.014007782
0.1,0.959533074
0.2,0.905836576
0.3,0.878599222
0.4,0.880155642
0.5,0.925291829
0.6,0.838910506
0.7,0.884046693
0.8,0.879377432
0.9,0.939299611
1,1
