0,0.82606571
0.05,0.837408982
0.1,0.84874974
0.15,0.85924543
0.2,0.870854295
0.25,0.881581876
0.3,0.889535069
0.35,0.897357981
0.4,0.906137128
0.45,0.915263859
0.5,0.923687875
0.55,0.930842027
0.6,0.938145826
0.65,0.948028339
0.7,0.956459649
0.75,0.964041114
0.8,0.971948532
0.85,0.978218884
0.9,0.983979932
0.95,0.991988708
1,1
